Company Name,Original_Number,URL,is_b2b,is_b2b_reason,serves_1000,serves_1000_reason,found_number,sales_pitch,description,matched_golden_partner,match_reasoning,Industry,Matched Partner Description,Avg Leads Per Day,Rank,B2B Indicator,Phone Outreach Suitability,Target Group Size Assessment,Products/Services Offered,USP/Key Selling Points,Customer Target Segments,Business Model,Company Size Inferred,Innovation Level Indicators,Website Clarity Notes,Original Row Number,ScrapeStatus
Marthaler Immobilien AG,'+41 52 728 95 00,http://www.marthaler-immobilien.ch,Yes,"The company provides ""Immobilien Management"" (Real Estate Management) services, which are typically B2B services.",Yes,"The text mentions ""5700+ Objekte leidenschaftlich betreute Immobilien"" (5700+ properties passionately managed), indicating a large customer base and capacity.",,,,,LLM Partner Matching Failed or No Match Found,Real Estate Management,,,,True,True,Appears Large / >=500 potential,Property marketing (sales and rentals); Property management; Real estate consulting,Tailored solutions from a single source; Experience managing over 5700 properties; Team's combined experience of over 250 years,Property owners; Tenants; Buyers,Service-oriented; Real estate management and consulting,SME,The company uses cookies to ensure the best possible service.,Business model and target audience are clearly articulated in the summary.,525,Success
HUBERTUS Alpin Lodge & Spa,'+49 83 289200,http://www.hotel-hubertus.de,Yes,"The text mentions ""Tagungen"" (conferences) and ""CoWorking-Space"", indicating services offered to businesses.",Yes,"The hotel has ""4.500m²"" of wellness area, multiple rooms, and offers services like ""Tagungen"", suggesting a large operation capable of serving many customers. Also, it mentions ""Club 1.044"", which could refer to an altitude but also potentially to a customer base.",,,,,LLM Partner Matching Failed or No Match Found,Wellness Hotel,,,,,True,Appears Medium,"Accommodation (suites and rooms); Mountain Spring Spa (infinity pool, rooftop onsen, treatment rooms); Holistic life concept (wellness applications, movement, relaxation, coaching, nutritional offerings); Activity program (yoga, Tai Chi, Qi Gong, cooking coachings, guided hikes); Regional and creative cuisine",Connection with nature; Relaxation and holistic well-being; Regional experiences; Mountain Spring Spa; Holistic life concept; Regional and creative cuisine,Individuals seeking wellness retreats; Individuals seeking nature experiences; Individuals seeking culinary delights; Individuals in the Allgäu mountains,Hotel and Wellness Retreat,SME,Summary highlights a holistic life concept and nature-inspired elements.,The business model and target audience are clearly articulated in the summary.,526,Success
Müller Umwelttechnik GmbH & Co. KG,,http://www.mueller-umwelt.de,Yes,"The company provides ""Nassabfall-Entsorgungsfahrzeuge, Service und Zubehör für Saug- und Spülfahrzeuge, Rohr- und Kanalabsperrgeräten sowie Dichtheitsprüfsystemen"", indicating B2B services.",Yes,"The company is ""erfolgreich international tätig"" and offers services like ""Schulungen von Werkstätten und Monteuren Service Deutschland Service International"", suggesting a large-scale operation.",,,,,LLM Partner Matching Failed or No Match Found,Waste Disposal Technology,,,,True,True,Appears Medium,Wet waste disposal vehicles; Suction and flushing vehicles; Pipe and sewer sealing equipment; Leak testing systems; Control and documentation systems (MU-COCKPIT); Suction and flushing accessories; Sealing and leak testing systems; Maintenance; Repair; Training courses for operators and technicians; Qualification programs for employees,"Third-generation, family-owned; Internationally operating; CANALMASTER with a 360° swivel radius hose boom system; Emphasis on customer needs in product development",,Manufacturing and service of waste disposal technology,SME,developing the CANALMASTER with a 360° swivel radius hose boom system,The business model and offerings are clearly articulated. The target audience is implied as municipalities and industrial clients needing waste disposal solutions.,527,Success
KruseMedien GmbH,'+49 256 45686110,http://www.krusemedien.com,Yes,"The company is a ""Werbeagentur"" (advertising agency) and ""Shopwareagentur"", offering services like ""Markenbildung"" (brand building) and ""Beratungsagentur"" (consulting agency), indicating a B2B focus.",Yes,"The company offers services like ""Shopware 6 Theme, Plugin & App Reihenfolge verändern Developer"" and ""3D Texturen für dein Rendering!"", suggesting a scalable service offering. They also mention ""Großformatdruck"" and ""Großformatscan"", implying a larger operation than a small local business.",,"Ich rufe Sie an, weil wir bereits sehr erfolgreich ein ähnliches Projekt umgesetzt haben – für ein Medienunternehmen, das sich auf Online-Marketing-Dienstleistungen für kleine und mittelständische Unternehmen (KMUs) spezialisiert hat. Für dieses Unternehmen generieren wir täglich 1 Leads und möchten gerne besprechen, wie wir das auch für Sie erreichen können.","Krusemedien is a German advertising, Shopware, and consulting agency located in Vreden. They offer a range of services including creation of marketing concepts and designs, online solutions for digital presence, media production encompassing print and image processing, photography services, large format scanning for digitizing collections, and large format printing on various materials. They aim to create brand identity through well-thought-out concepts and designs, assist clients in establishing an online presence, prepare data for media production, provide product photography, digitize collections with large format scanning, and offer large format printing services. Krusemedien emphasizes a visionary, creative, and digital approach, focusing on long-term brand building through strategic planning and keeping up with digitalization. They cater to clients looking to enhance their brand through both online and offline media, offering services from initial concept to final product.",Schlütersche Verlagsgesellschaft mbH & Co. KG,"Gemeinsame Ausrichtung auf KMUs (kleine und mittelständische Unternehmen).; Schlütersche bietet Online-Marketing-Dienstleistungen wie Website-Erstellung, SEO und Social Media Marketing an, was gut zu den Dienstleistungen von Krusemedien passt.; Beide Unternehmen sind im Bereich Medien und Marketing tätig.",Advertising and Marketing,"Industry: Media (Publishing & Digital Marketing Services); Services/Products: Specialist media (over 30 trade journals, books, and online media in sectors like crafts, construction, industry, automotive & mobility, animal health, economy, and education); Online marketing services for SMEs (including website creation, SEO, SEA, social media marketing); Directory media (e.g., ""Gelbe Seiten"" [Yellow Pages], ""Das Telefonbuch"" [The Phone Book]).; Target Audience: Small and medium-sized enterprises (SMEs) in Germany.; Business Model: Diversified: publishing (print and digital media, books), service-oriented (marketing services), directory media.; Company Size: Large; Innovation Level: Evolved into a ""modern, multimedia media group""; Offers ""digital services""; Provides ""online marketing services"" including website creation, SEO, SEA, and social media marketing.",1.0,41,True,True,Appears Medium,Marketing concepts and designs; Online solutions for digital presence; Media production; Photography services; Large format scanning; Large format printing,"Visionary, creative, and digital approach; Long-term brand building through strategic planning; Comprehensive services from concept to final product",Clients looking to enhance their brand through online and offline media,Service-oriented; Project-based,Unknown/Not Specified,"Krusemedien emphasizes a visionary, creative, and digital approach, focusing on long-term brand building through strategic planning and keeping up with digitalization.",The business model and services offered are clearly communicated. The target audience is somewhat broad.,528,Success
VOTUM AG,'+49 69 247525070,http://www.votum.eu,Yes,"The company provides ""Steuerberatung (tax consulting)"" and ""Wirtschaftsprüfung (auditing)"" services, indicating a B2B focus. It also mentions serving ""Mittelstand (medium-sized businesses)"".",Yes,"The company is described as ""Deutschlands beste Wirtschaftsprüfer (Germany's best auditors)"" and has multiple locations (""Standorte""). It's also part of the ""MGI -Verbund (MGI network)"", suggesting a large scale.",,"Ich rufe Sie an, weil wir bereits sehr erfolgreich ein ähnliches Projekt umgesetzt haben – für ein Unternehmen aus dem Bereich SaaS-Software für Steuerberater, das eine Plattform zur Digitalisierung des Dokumentenaustauschs zwischen Steuerberatern und ihren Mandanten anbietet. Für dieses Unternehmen generieren wir täglich 5 Leads und möchten gerne besprechen, wie wir das auch für Sie erreichen können.","VOTUM AG is a German, owner-managed firm offering comprehensive tax and auditing services, with a focus on medium-sized businesses. They provide expertise in national and international tax and business law, offering services such as tax consulting, business structuring advice, and auditing. The firm emphasizes digital competence, having received the DATEV seal of approval. VOTUM AG has also been recognized as one of Germany's best auditors for medium-sized businesses by the “manager magazin” for the fifth consecutive time. They are part of the MGI Worldwide network, providing international reach. The firm offers services from multiple locations, including Frankfurt/M. and Wiesbaden. Their approach is described as networked thinking, competent advice, and successful action.",DIGI-BEL,Gemeinsame Zielgruppe: Steuerberater und Wirtschaftsprüfer.; Ähnliche Dienstleistungen: Fokus auf Digitalisierung und effiziente Prozesse für Steuerberatungsunternehmen.; Beide Unternehmen bedienen mittelständische Unternehmen.,Tax and Auditing Services,"Industry: Software (SaaS) for Tax Consultancies; Digital Document Management; Services/Products: Specialized platform for digitizing document exchange, document capture, and communication between tax consultancies and their clients; Client-friendly document capture; Secure document exchange (e.g., payroll, open items); Integrated chat and messaging functions.; Target Audience: Tax consultancies (primary); Clients of tax consultancies (as end-users of the simplified interface).; Business Model: SaaS (Software as a Service) platform.; Company Size: Unknown/Not Specified; Innovation Level: Focus on digitization (""Digitalisierung""); ""Smart bridge"" (""smarte Brücke"") concept; Mobile apps and web-based upload options; Aims to solve complexity issues with existing solutions.",5.0,46,True,True,Appears Medium,Tax consulting; Business structuring advice; Auditing,Comprehensive tax and auditing services; Expertise in national and international tax and business law; Digital competence (DATEV seal of approval); Part of the MGI Worldwide network (international reach),Medium-sized businesses,Service-oriented; Tax and auditing services,SME,"Emphasizes digital competence, having received the DATEV seal of approval.",The business model and target group are clearly communicated in the summary.,529,Success
Lolipop Candy Shop,'+41 52 722 11 66,http://www.lolipop.ch,No,The company sells candy and snacks directly to consumers through an online store and physical locations. There is no indication of B2B sales.,Yes,"The company has multiple physical store locations ('Basel Bahnhof Basel Greifengasse Bern Bahnhof Bern Westside...') and an online store, suggesting a capacity to serve a large number of customers.",,,,,Pre-qualification failed: Not_B2B,Retail Sector (B2B),,,,,,,,,,,,,,530,Success
Reatch,'+41 77 468 25 46,http://www.reatch.ch,Yes,"The company focuses on facilitating collaboration between researchers and political decision-makers, offering services 'Für Politiker*innen' and 'Für Partnerorganisationen,' indicating a B2B focus.",Yes,"The company works with 'Stakeholdern aus Wissenschaft, Politik, Verwaltung und Zivilgesellschaft' and has a 'starken Netzwerks aus Wissenschaften und der Politik,' suggesting a broad reach and the capacity to serve a large number of organizations and individuals.",,,,,LLM Partner Matching Failed or No Match Found,Political Consulting/Research,,,,True,True,Appears Medium,Program to improve decision-making; Practical knowledge of the Swiss political system for scientists; Coaching for effective collaboration with policymakers; Platforms for addressing specific issues,Independent partner for science and politics; Strengthening the dialogue between science and politics; Bridging the gap between the worlds of science and politics,"Researchers; Political decision-makers; Politicians; Partner organizations; Stakeholders from science, politics, administration, and civil society",Service-oriented; Project-based consulting,Unknown/Not Specified,"The project was initiated by Reatch, an organization promoting a science-friendly culture.",The business model and target audience are reasonably clear from the summary.,531,Success
Hauptstadt,,http://www.hauptstadt.be,Unknown,The text describes a news outlet focused on local news. There is no indication whether its primary audience is businesses or consumers.,Yes,"The news outlet reports on the city and agglomeration of Bern with 400,000 inhabitants, suggesting a potential readership far exceeding 1,000.",,,,,Pre-qualification failed: Not_B2B,Digital Media / Creative Tech,,,,,,,,,,,,,,532,Used_Fallback_Description
Klap Solutions,'+33 2 90 52 04 33,http://www.klapsolutions.com,Yes,"The text mentions ""Solutions Recyclage Sur-mesure Logistique"" and ""Klap offre aux entreprises des solutions logistiques sur mesure"", indicating B2B services.",Yes,"The company provides ""solutions logistiques sur mesure pour gérer leurs problématiques de stockage et de livraison de leurs commandes"" and ""une filière de collecte et de recyclage des équipements à usage unique"", suggesting a scalable operation capable of serving many customers.",,"Ich rufe Sie an, weil wir bereits sehr erfolgreich ein ähnliches Projekt umgesetzt haben – für ein Unternehmen aus dem Bereich Großhandel für Reinigungs- und Pflegeprodukte, das ebenfalls den Gesundheitssektor und Pflegeeinrichtungen beliefert. Für dieses Unternehmen generieren wir täglich 5 Leads und möchten gerne besprechen, wie wir das auch für Sie erreichen können.","Klap is a French company that designs, manufactures, and supplies single-use sanitary protection equipment for professionals. They aim to innovate the sanitary protection industry with ethical and value-creating solutions, moving from selling products to providing comprehensive solutions. Klap focuses on re-establishing European independence in the sanitary sector by manufacturing in Brittany, France, supporting regional reindustrialization. They offer a range of products including surgical masks (Type II, IIR, and pediatric versions), FFP2 NR filtering half-masks, KLAP ONE masks, and Lod'air air disinfection lamps utilizing UV-C LED technology. Klap also provides solutions such as recycling programs for used equipment, customized sanitary equipment sourcing, and tailored logistics services. Their recycling program handles polypropylene (PP) and polyethylene (PE) waste from masks and other disposable sanitary equipment, transforming it into recycled plastic granules. Klap targets the healthcare, industrial, and tertiary sectors, offering solutions to simplify their operations with a focus on quality, innovation, and environmental responsibility. They manufacture their own meltblown filter material to control the production process. Klap emphasizes a circular economy approach, offering a traceable recycling process for their products and partnering with social economy structures.",GVS-GROSSVERBRAUCHERSPEZIALISTEN eG,"Gemeinsame Zielgruppe: Gesundheitswesen (Krankenhäuser, Kliniken, Pflegeeinrichtungen).; Ähnliche Produkte/Services: Desinfektionsmittel und Hygieneartikel für den professionellen Gebrauch.; Breites Sortiment an Artikeln für den professionellen Gebrauch.",Sanitary Protection Equipment Manufacturing,"Industry: Wholesale (specializing in professional cleaning and care products); Cleaning and Hygiene Supplies; Elderly Care Supplies.; Services/Products: Over 120,000 articles including: Cleaning chemicals; Cleaning technology/equipment; Disinfection products; Washroom hygiene products; Elderly care products. Services include: Training and further education (GVS AKADEMIE) in product and application technology; Logistics full-service (nationwide delivery, express service); Technical service (maintenance and repair of cleaning machines and equipment).; Target Audience: Large-scale consumers/users (B2B); Professionals in the cleaning and care sector; Elderly care sector.; Business Model: Cooperative (eG) model, acting as an association of specialist wholesalers; Product-driven (sales of cleaning and care supplies); Service-oriented (training, logistics, technical services).; Company Size: Unknown/Not Specified; Innovation Level: Offers training in ""product and application technology."" Focus on professional solutions and established expertise. No explicit claims of being 'innovative' or 'future-oriented' in terms of developing new technologies.",5.0,32,True,True,Appears Large / >=500 potential,"Surgical masks (Type II, IIR, and pediatric versions); FFP2 NR filtering half-masks; KLAP ONE masks; Lod'air air disinfection lamps; Recycling programs for used equipment; Customized sanitary equipment sourcing; Tailored logistics services","Ethical and value-creating solutions; European independence in the sanitary sector; Manufacturing in Brittany, France; Circular economy approach; Traceable recycling process",Healthcare sector; Industrial sector; Tertiary sector,Manufacturing and supply of sanitary protection equipment with recycling and logistics services,Unknown/Not Specified,"innovate the sanitary protection industry with ethical and value-creating solutions, Lod'air air disinfection lamps utilizing UV-C LED technology",The business model and target audience are reasonably clear from the summary.,533,Success
Triamec Motion AG,'+41 41 747 40 40,http://www.triamec.com,Yes,"The company serves ""clients in the machine tool and semiconductor industry"", indicating a B2B focus.",Yes,"The company operates in the ""machine tool and semiconductor industry"" and provides ""servo drives"", suggesting a scalable business model with the potential to serve a large number of customers.",,"Ich rufe Sie an, weil wir bereits sehr erfolgreich ein ähnliches Projekt umgesetzt haben – für ein Unternehmen aus dem Bereich IT-Consulting, das sich auf digitale Transformation im Industriesektor spezialisiert hat und Unternehmen mit komplexen technischen Anlagen bei Wartung und Anlagenmanagement unterstützt. Für dieses Unternehmen generieren wir täglich 8 Leads und möchten gerne besprechen, wie wir das auch für Sie erreichen können.","Triamec is a Swiss manufacturer specializing in EtherCAT-compatible ultra-precision servo drives, ranging from 0.5-38kW, operating at 100kHz. Their products are targeted towards the machine tool and semiconductor industries, enabling clients to achieve sub-nanometer precision using standard encoders and axes. For highly dynamic applications, such as fast tool servos, they regularly achieve 100nm accuracy. Triamec servo drives emphasize speed, precision, flexibility, and transparency, allowing users to read, graph, and log every value in the drive at 100kHz. The drives also support real-time C# applications, making them suitable for Industry 4.0 applications like predictive maintenance and live quality assurance. Their servo drives are designed for direct drives.",RODIAS GmbH,"Gemeinsame Zielgruppe: Industrieunternehmen mit komplexen technischen Anlagen, die Wartung und Anlagenmanagement benötigen.; Überschneidung im Bereich digitale Transformation und Automatisierungstechnik.; Relevanz von IT-Lösungen für die Optimierung von Wartungsprozessen und Anlagenlebenszyklus.",Manufacturing (Servo Drives),"Industry: IT Consulting (specializing in digital transformation for industry, particularly maintenance and asset management); Services/Products: Customized IT solutions for maintenance, asset management, operation and dismantling of complex technical plants; Consulting services for maintenance; Free potential analysis; AI in maintenance; Predictive Maintenance; Augmented Reality for maintenance teams; Maintenance 4.0 solutions; Mobile apps for on-site maintenance; 360° Asset Lifecycle Management (consulting, implementation, service, support); Enterprise Asset Management (EAM) 4.0 solutions; Custom software development; Service & Support.; Target Audience: Industrial companies with complex technical plants requiring maintenance and asset management solutions.; Business Model: IT consulting; Project-based development of customized software solutions; Service and support (implementation, ongoing support).; Company Size: SME (General) / Medium; Innovation Level: Digital transformation; AI in maintenance; Predictive Maintenance; Augmented Reality; Maintenance 4.0; Analytics; Condition-Based Maintenance; Awarded as TOP 100 Innovator 2022.",8.0,19,True,True,Appears Medium,EtherCAT-compatible ultra-precision servo drives,Sub-nanometer precision; High speed and flexibility; Transparency with 100kHz data access; Real-time C# application support,Machine tool industry; Semiconductor industry,Manufacturing and sales of servo drives,Unknown/Not Specified,Summary mentions achieving sub-nanometer precision using standard encoders and axes and support for Industry 4.0 applications.,The business model and target industries are clearly communicated.,534,Used_Fallback_Description
XANIA real estate Zurich,'+41 44 269 92 00,http://www.xania.ch,Yes,"The company offers 'Projektentwicklung' (Project Development), 'Vermarktung' (Marketing), and 'Investment' services, indicating a focus on business clients in the real estate sector.",Yes,"The company is involved in 'Neubauprojekte' (new construction projects) and 'Immobilienentwicklung' (real estate development) across multiple locations, suggesting a scalable business model and the capacity to serve a large number of clients.",,,,,LLM Partner Matching Failed or No Match Found,Real Estate and Interior Design,,,,,True,Appears Small,Exclusive real estate; Interior design; New construction projects; Property marketing; Project development; Investment services,Holistic approach to high-end living spaces; Lifestyle without compromise; Blending architecture and lifestyle,Clients seeking luxury properties; Clients seeking comprehensive design services,Service-oriented; Project-based,Unknown/Not Specified,,Business model and target audience are clearly articulated in the summary.,535,Success
Rapp Architekten,'+49 731 935480,http://www.rapp-architekten.de,Yes,"The company provides architectural services for 'Industriebau, Gewerbebau, Bürobau und Verwaltungsbau', indicating B2B focus.",No,"The text describes a local architectural firm ('Architektenbüro in Ulm'), suggesting a limited scale and likely not serving over 1000 customers.",,,,,Pre-qualification failed: Capacity_Under_1000,Business Consulting / Management Consulting,,,,,,,,,,,,,,536,Used_Fallback_Description
Die Gesellschaft für eine gute Zukunft,'+49 30 23257460,http://www.diegesellschaft.de,Yes,"The company provides ""Medienproduktion & -Beratung für den Public Sector"", indicating B2B services.",Yes,"The company works with the ""Public Sector"" and produces media and campaigns, suggesting a capacity to serve a large number of customers.",,"Ich rufe Sie an, weil wir bereits sehr erfolgreich ein ähnliches Projekt umgesetzt haben – für ein Unternehmen aus dem Bereich Medien und Online-Marketing, das sich an kleine und mittelständische Unternehmen richtet. Für dieses Unternehmen generieren wir täglich 1 Leads und möchten gerne besprechen, wie wir das auch für Sie erreichen können.","Die Gesellschaft für eine gute Zukunft DG mbH is a Berlin-based media production and consulting firm operating in the public sector. They aim to provide relevant, complex, political, and historical topics with visibility by translating them into various digital and physical formats, including podcasts, social media campaigns, events, and exhibitions. Their services encompass consulting (strategy, conception, and editing), production (moving images, podcasts, events, campaigns, exhibitions, and actions), and distribution. They create content and provide advice to convey messages to the right target groups, working towards an open and enlightened society. The company's portfolio includes campaigns and events for organizations like UBSKM and EKD.",Schlütersche Verlagsgesellschaft mbH & Co. KG,"Beide Unternehmen sind in der Medienbranche tätig.; Schlütersche bietet Online-Marketing-Dienstleistungen für KMUs an, was eine Überschneidung mit der Beratung und Produktion von Inhalten für Zielgruppen darstellt.; Zielgruppe: KMUs (Schlütersche) und Organisationen im öffentlichen Sektor (Zielunternehmen).",Media Production and Consulting,"Industry: Media (Publishing & Digital Marketing Services); Services/Products: Specialist media (over 30 trade journals, books, and online media in sectors like crafts, construction, industry, automotive & mobility, animal health, economy, and education); Online marketing services for SMEs (including website creation, SEO, SEA, social media marketing); Directory media (e.g., ""Gelbe Seiten"" [Yellow Pages], ""Das Telefonbuch"" [The Phone Book]).; Target Audience: Small and medium-sized enterprises (SMEs) in Germany.; Business Model: Diversified: publishing (print and digital media, books), service-oriented (marketing services), directory media.; Company Size: Large; Innovation Level: Evolved into a ""modern, multimedia media group""; Offers ""digital services""; Provides ""online marketing services"" including website creation, SEO, SEA, and social media marketing.",1.0,41,True,True,Appears Medium,"Consulting (strategy, conception, and editing); Production (moving images, podcasts, events, campaigns, exhibitions, and actions); Distribution",Translating complex topics into various formats; Content creation and advice for target groups; Operating in the public sector,Organizations in the public sector; UBSKM; EKD,Service-oriented; Project-based consulting and media production,Unknown/Not Specified,"Translating relevant, complex, political, and historical topics into various digital and physical formats",The business model and target audience are reasonably clear from the summary.,537,Success
PROFILMETALL GmbH,'+49 74 7892930,http://www.profilmetall.de,Yes,"The company manufactures custom profiles for the metalworking industry ('kundenspezifische Profile für die metallverarbeitende Industrie'). They also list various industries they serve, such as construction, energy, and automotive.",Yes,"The text mentions 'Großserie' (large series production) and serving multiple industries, suggesting a capacity to serve a large number of customers. They also offer 'Versandlogistik' (shipping logistics), implying a broader reach.",,"Ich rufe Sie an, weil wir bereits sehr erfolgreich ein ähnliches Projekt umgesetzt haben – für ein Unternehmen aus dem Bereich Automatisierungstechnologie, das ebenfalls die Fertigungs- und Bauindustrie bedient. Für dieses Unternehmen generieren wir täglich 6 Leads und möchten gerne besprechen, wie wir das auch für Sie erreichen können.","Profilmetall GmbH, located in southern Germany, specializes in developing and manufacturing custom roll-formed metal profiles for the metalworking industry. They handle everything from prototypes to large-scale production, working with a variety of malleable and combinable materials. Their profiles are used in industries such as construction (facades, conveyor technology, partition systems), electrical (cable ducts, lighting systems, switchgear technology), energy (photovoltaics, solar thermal, busbars), interior (storage systems, furniture, HVAC), and mobility (RVs, automotive, e-mobility, aerospace). Profilmetall positions itself as a problem solver, offering a combination of forming expertise, on-time production, and customized service. They support customers from prototype development to series production, including integrated processing and custom packaging and logistics. They work with materials including steel, aluminum, stainless steel, copper, titanium, molybdenum, pre-painted materials, and composites, handling material thicknesses from 0.08 mm. Their processing capabilities include roll forming, straightening, welding, punching, riveting, clinching, refining, bending, embossing, coating, deburring, joining, foaming, notching, fixed-length production, cutting, beveling, assembly, and automation. Through their sister company XELLAR, they also offer profiling systems for in-house production, allowing customers to integrate their roll forming tools into their own production lines.",project Service & Produktion GmbH,"Überschneidung in der Zielgruppe: Bauindustrie (Profilmetall liefert an die Bauindustrie, project Service & Produktion bietet Automatisierungslösungen für die Bauindustrie).; Ähnliche Produkte/Services: Automatisierungstechnologie (project Service & Produktion bietet Automatisierungslösungen, die in der Metallverarbeitung eingesetzt werden könnten).; Gemeinsames Marktsegment: Fertigungsindustrie (beide Unternehmen bedienen die Fertigungsindustrie mit spezialisierten Produkten/Dienstleistungen).",Metalworking,"Industry: Automation Technology; Packaging Technology; Warehouse Logistics; Services/Products: Packaging and palletizing machines (e.g., PROPAC packing robot, PROPAL palletizer); Conveyor technology (for pallets and piece goods); Labeling solutions (e.g., PROLABEL R150 label applicator); Cobots and mobile robots (collaborative robots, automated guided vehicles); Support services (inspections, maintenance, training, 24-hour service hotline).; Target Audience: Large enterprises; Food & Beverage industry (e.g., Coca-Cola, Nestlé); Pharmaceutical & Chemical industry (e.g., Bayer AG); Packaging & Logistics sector; Wood industry; Steel industry; Construction industry; Glass industry; Paper industry; Hygiene industry.; Business Model: Product-driven (sale of machinery and systems); Service-oriented (inspections, maintenance, training, support); Project-based (customized solutions).; Company Size: …; Innovation Level: Production automation; Robotics (Packroboter, Palettierer, Cobots, mobile robots/automated guided vehicles); Ecologically sustainable processes; Human-machine collaboration.",6.0,27,True,True,Appears Large / >=500 potential,Custom roll-formed metal profiles; Prototypes; Large-scale production; Profiling systems for in-house production (via XELLAR),Forming expertise; On-time production; Customized service; Integrated processing; Custom packaging and logistics,Metalworking industry; Construction; Electrical; Energy; Interior; Mobility,Manufacturing and customization of metal profiles,SME,,The business model and services are clearly articulated. Target audience is broad but specified by industry.,538,Success
AFEW GmbH (AFEW STORE),'+49 211 22960866,http://www.afew-store.com,No,"The text describes an online store (AFEW STORE) selling apparel, footwear, and accessories directly to consumers. There are no indications of B2B activities.",Yes,"The company operates an online store with international shipping ('Bestellungen außerhalb der EU zahlen den Einkaufspreis exklusive der Mehrwertsteuer.') and offers a newsletter, suggesting a broad customer base and the capacity to serve over 1,000 customers.",,,,,Pre-qualification failed: Not_B2B,Retail Sector (B2B),,,,,,,,,,,,,,539,Success
CYBATHLON,,http://www.cybathlon.com,Yes,"The text mentions 'technology developers' and building a 'common platform for technology developers, people with disabilities and the general public', indicating a focus on serving businesses involved in assistive technology.",Yes,"The CYBATHLON aims to build a 'common platform' and promote 'research, development and implementation of assistive technologies', suggesting a scalable operation that could potentially serve a large number of customers (technology developers, researchers, etc.).",,"Ich rufe Sie an, weil wir bereits sehr erfolgreich ein ähnliches Projekt umgesetzt haben – für ein Unternehmen aus dem Bereich Healthcare-Technologie, das interaktive Aktivitätstische für die Betreuung von Senioren und Menschen mit kognitiven Einschränkungen anbietet. Für dieses Unternehmen generieren wir täglich 10 Leads und möchten gerne besprechen, wie wir das auch für Sie erreichen können.","The CYBATHLON is a competition initiated by ETH Zurich in 2014 for people with disabilities. Participants, supported by the latest assistive technologies, compete against each other in various disciplines, solving everyday tasks. The goals of CYBATHLON include promoting research, development, and implementation of assistive technologies, building a platform for technology developers, people with disabilities, and the public, fostering exchange between these groups, informing the public about assistive systems, and encouraging discourse on inclusion and equality. It serves as a project of ETH Zurich.",De BeleefTV,"Gemeinsame Ausrichtung auf assistive Technologien zur Verbesserung der Lebensqualität von Menschen mit Einschränkungen.; Fokus auf interaktive und digitale Lösungen.; Zielgruppe: Menschen mit Behinderungen und Organisationen, die sich für assistive Technologien interessieren.",Assistive Technology Competition/Research,"Industry: Healthcare Technology (specifically for care facilities, focusing on elder care and support for individuals with cognitive impairments like dementia); Services/Products: An interactive, mobile activity table (described as a ""giant iPad on wheels"") with specialized software; The software includes interactive games, music, memory exercises, and sensory activities.; Target Audience: Care facilities (e.g., nursing homes) catering to seniors and individuals with dementia or other cognitive impairments.; Business Model: Product-driven (sale of the interactive activity table with integrated software). They also offer a paid trial week, the cost of which is refunded upon purchase.; Company Size: Unknown/Not Specified; Innovation Level: Digital and interactive technology; Multi-touch screen; Specialized software co-developed with care facilities; Explicitly mentioned as using ""innovative Technologien"" (innovative technologies).",10.0,5,,,Unknown,Competition for people with disabilities using assistive technologies; Platform for technology developers; Public awareness campaigns for assistive systems,"Promoting research and development of assistive technologies; Fostering exchange between technology developers, people with disabilities, and the public; Encouraging discourse on inclusion and equality",People with disabilities; Technology developers; Researchers; The public,Competition and platform for assistive technology development and awareness,Large Enterprise,Supported by the latest assistive technologies,"The summary clearly describes the purpose and goals of the CYBATHLON, but the business model is less clear as it's a competition/platform rather than a typical company.",540,Used_Fallback_Description
INR RAS,,http://www.inr.ac.ru,Unknown,"The provided text ""INR RAS ИЯИ РАН"" does not provide enough information to determine if the company is B2B or B2C.",Unknown,"The provided text ""INR RAS ИЯИ РАН"" does not provide enough information to determine the company's capacity to serve customers.",,,,,Pre-qualification failed: Not_B2B,Business Consulting / Management Consulting,,,,,,,,,,,,,,541,Success
